image_path,depth_path,danger_col_0,danger_col_1,danger_col_2,danger_left,danger_center,danger_right,best_direction
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\263459419.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\263459419-dpt_beit_large_512.png,0.7389217615127563,0.2143135964870453,0.3803921043872833,0.7389217615127563,0.2143135964870453,0.3803921043872833,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\350126058.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\350126058-dpt_beit_large_512.png,0.3872545063495636,0.4281860291957855,0.4313722550868988,0.3872545063495636,0.4281860291957855,0.4313722550868988,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\379792720.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\379792720-dpt_beit_large_512.png,0.14965687692165375,0.16245099902153015,0.7462748289108276,0.14965687692165375,0.16245099902153015,0.7462748289108276,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\311459485.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\311459485-dpt_beit_large_512.png,0.1373283714056015,0.1314215213060379,0.170196071267128,0.1373283714056015,0.1314215213060379,0.170196071267128,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\329126053.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\329126053-dpt_beit_large_512.png,0.4220585823059082,0.596127450466156,0.33730384707450867,0.4220585823059082,0.596127450466156,0.33730384707450867,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\364459387.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\364459387-dpt_beit_large_512.png,0.6587252616882324,0.41774481534957886,0.42284291982650757,0.6587252616882324,0.41774481534957886,0.42284291982650757,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\396792716.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\396792716-dpt_beit_large_512.png,0.2744608521461487,0.35548996925354004,0.45539242029190063,0.2744608521461487,0.35548996925354004,0.45539242029190063,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\314126058.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\314126058-dpt_beit_large_512.png,0.37264686822891235,0.9439709782600403,0.7431859970092773,0.37264686822891235,0.9439709782600403,0.7431859970092773,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\383792716.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\383792716-dpt_beit_large_512.png,0.28558841347694397,0.20946064591407776,0.6433333158493042,0.28558841347694397,0.20946064591407776,0.6433333158493042,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\288459391.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\288459391-dpt_beit_large_512.png,0.429068386554718,0.3715687692165375,0.32578426599502563,0.429068386554718,0.3715687692165375,0.32578426599502563,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\171459419.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\171459419-dpt_beit_large_512.png,0.04039214551448822,0.10318627208471298,0.2494119107723236,0.04039214551448822,0.10318627208471298,0.2494119107723236,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\352792742.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\352792742-dpt_beit_large_512.png,0.41740185022354126,0.4105392396450043,0.4030396342277527,0.41740185022354126,0.4105392396450043,0.4030396342277527,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\283792759.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\283792759-dpt_beit_large_512.png,0.18186283111572266,0.17806380987167358,0.19186267256736755,0.18186283111572266,0.17806380987167358,0.19186267256736755,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\353459384.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\353459384-dpt_beit_large_512.png,0.40583324432373047,0.3925490975379944,0.4196081757545471,0.40583324432373047,0.3925490975379944,0.4196081757545471,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\403792732.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\403792732-dpt_beit_large_512.png,0.40323513746261597,0.36911776661872864,0.3464702367782593,0.40323513746261597,0.36911776661872864,0.3464702367782593,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\424126051.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\424126051-dpt_beit_large_512.png,0.40514716506004333,0.5299506783485413,0.20686256885528564,0.40514716506004333,0.5299506783485413,0.20686256885528564,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\155126059.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\155126059-dpt_beit_large_512.png,0.49514731764793396,0.15575996041297913,0.26602935791015625,0.49514731764793396,0.15575996041297913,0.26602935791015625,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\338126053.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\338126053-dpt_beit_large_512.png,0.39696070551872253,0.2671079635620117,0.24171581864356995,0.39696070551872253,0.2671079635620117,0.24171581864356995,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\208126058.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\208126058-dpt_beit_large_512.png,0.07252456247806549,0.19700978696346283,0.3562253415584564,0.07252456247806549,0.19700978696346283,0.3562253415584564,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\334792758.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\334792758-dpt_beit_large_512.png,0.980686366558075,0.9849511384963989,0.3223038613796234,0.980686366558075,0.9849511384963989,0.3223038613796234,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\282792755.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\282792755-dpt_beit_large_512.png,0.23083317279815674,0.21348027884960175,0.21426458656787872,0.23083317279815674,0.21348027884960175,0.21426458656787872,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\211459403.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\211459403-dpt_beit_large_512.png,0.12068625539541245,0.6668137311935425,0.2202451527118683,0.12068625539541245,0.6668137311935425,0.2202451527118683,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\273459391.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\273459391-dpt_beit_large_512.png,0.3783821165561676,0.4313722550868988,0.5474995374679565,0.3783821165561676,0.4313722550868988,0.5474995374679565,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\284459474.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\284459474-dpt_beit_large_512.png,0.27965691685676575,0.21372537314891815,0.21044103801250458,0.27965691685676575,0.21372537314891815,0.21044103801250458,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\262792755.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\262792755-dpt_beit_large_512.png,0.5943624377250671,0.21487732231616974,0.34539198875427246,0.5943624377250671,0.21487732231616974,0.34539198875427246,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\287792752.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\287792752-dpt_beit_large_512.png,0.2628922164440155,0.20703426003456116,0.2399020493030548,0.2628922164440155,0.20703426003456116,0.2399020493030548,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\345459389.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\345459389-dpt_beit_large_512.png,0.19198521971702576,0.3417646288871765,0.4249996542930603,0.19198521971702576,0.3417646288871765,0.4249996542930603,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\275792754.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\275792754-dpt_beit_large_512.png,0.6717648506164551,0.5452936291694641,0.38593152165412903,0.6717648506164551,0.5452936291694641,0.38593152165412903,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\350459390.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\350459390-dpt_beit_large_512.png,0.38818585872650146,0.42499977350234985,0.4255879819393158,0.38818585872650146,0.42499977350234985,0.4255879819393158,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\151459425.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\151459425-dpt_beit_large_512.png,0.32279402017593384,0.4100978374481201,0.4281369745731354,0.32279402017593384,0.4100978374481201,0.4281369745731354,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\381792721.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\381792721-dpt_beit_large_512.png,0.15377439558506012,0.1476961076259613,0.24769601225852966,0.15377439558506012,0.1476961076259613,0.24769601225852966,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\200459403.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\200459403-dpt_beit_large_512.png,0.20401954650878906,0.20551463961601257,0.2844116687774658,0.20401954650878906,0.20551463961601257,0.2844116687774658,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\321792754.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\321792754-dpt_beit_large_512.png,0.3254908621311188,0.19818632304668427,0.38392123579978943,0.3254908621311188,0.19818632304668427,0.38392123579978943,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\227459398.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\227459398-dpt_beit_large_512.png,0.20975477993488312,0.2117646038532257,0.2735293209552765,0.20975477993488312,0.2117646038532257,0.2735293209552765,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\187126058.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\187126058-dpt_beit_large_512.png,0.1626472920179367,0.1316666603088379,0.2996566891670227,0.1626472920179367,0.1316666603088379,0.2996566891670227,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\281126058.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\281126058-dpt_beit_large_512.png,0.17181380093097687,0.11656864732503891,0.4016175866127014,0.17181380093097687,0.11656864732503891,0.4016175866127014,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\298126061.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\298126061-dpt_beit_large_512.png,0.3645588755607605,0.3190687596797943,0.3422546982765198,0.3645588755607605,0.3190687596797943,0.3422546982765198,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\378792722.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\378792722-dpt_beit_large_512.png,0.4138724207878113,0.37313705682754517,0.39754897356033325,0.4138724207878113,0.37313705682754517,0.39754897356033325,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\316459416.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\316459416-dpt_beit_large_512.png,0.2993625998497009,0.6203435063362122,0.4914216101169586,0.2993625998497009,0.6203435063362122,0.4914216101169586,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\293792753.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\293792753-dpt_beit_large_512.png,0.06627452373504639,0.1329902708530426,0.6261767148971558,0.06627452373504639,0.1329902708530426,0.6261767148971558,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\271126057.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\271126057-dpt_beit_large_512.png,0.07078440487384796,0.08906863629817963,0.10411759465932846,0.07078440487384796,0.08906863629817963,0.10411759465932846,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\280792754.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\280792754-dpt_beit_large_512.png,0.1366666853427887,0.16551473736763,0.6398041248321533,0.1366666853427887,0.16551473736763,0.6398041248321533,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\203126060.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\203126060-dpt_beit_large_512.png,0.20867636799812317,0.20620091259479523,0.39602914452552795,0.20867636799812317,0.20620091259479523,0.39602914452552795,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\162459399.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\162459399-dpt_beit_large_512.png,0.08392160385847092,0.11558829247951508,0.3031371533870697,0.08392160385847092,0.11558829247951508,0.3031371533870697,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\207459403.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\207459403-dpt_beit_large_512.png,0.12044113874435425,0.21700981259346008,0.36823517084121704,0.12044113874435425,0.21700981259346008,0.36823517084121704,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\407126053.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\407126053-dpt_beit_large_512.png,0.422058641910553,0.3857351541519165,0.33181360363960266,0.422058641910553,0.3857351541519165,0.33181360363960266,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\331792758.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\331792758-dpt_beit_large_512.png,0.9234315156936646,0.877745509147644,0.32259780168533325,0.9234315156936646,0.877745509147644,0.32259780168533325,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\328459386.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\328459386-dpt_beit_large_512.png,0.4224507212638855,0.5426470041275024,0.36553922295570374,0.4224507212638855,0.5426470041275024,0.36553922295570374,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\320792755.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\320792755-dpt_beit_large_512.png,0.40799006819725037,0.45808857679367065,0.3843625485897064,0.40799006819725037,0.45808857679367065,0.3843625485897064,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\324126059.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\324126059-dpt_beit_large_512.png,0.20240184664726257,0.2101469337940216,0.41651949286460876,0.20240184664726257,0.2101469337940216,0.41651949286460876,left
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\333792745.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\333792745-dpt_beit_large_512.png,0.9529417157173157,0.9557358026504517,0.2088969498872757,0.9529417157173157,0.9557358026504517,0.2088969498872757,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\428792717.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\428792717-dpt_beit_large_512.png,0.5932844281196594,0.9584314227104187,0.25254905223846436,0.5932844281196594,0.9584314227104187,0.25254905223846436,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\353792740.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\353792740-dpt_beit_large_512.png,0.35044148564338684,0.3482842445373535,0.3228432834148407,0.35044148564338684,0.3482842445373535,0.3228432834148407,right
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\310792753.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\310792753-dpt_beit_large_512.png,0.07674015313386917,0.07120098173618317,0.08710785210132599,0.07674015313386917,0.07120098173618317,0.08710785210132599,center
C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_rotated\20240325-154418\185459414.jpg,C:\Users\danie\Documents\GitHub\Autonomous_Flight\clean_dataset\dataset_depth\20240325-154418\185459414-dpt_beit_large_512.png,0.24191181361675262,0.18330888450145721,0.15460777282714844,0.24191181361675262,0.18330888450145721,0.15460777282714844,right
